symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CAPLIPOINT,2032.80,2053.90,1996.70,2003.70,2030.76,SHORT,2032.80,2030.76,2030.76,true,2.04,0.10
TORNTPHARM,3560.10,3641.00,3560.10,3630.80,3581.85,LONG,3560.10,3581.85,3581.85,true,21.75,0.61
BIKAJI,730.60,732.40,726.10,727.10,732.86,LONG,730.60,732.86,727.10,false,-3.50,-0.48
AWL,275.00,276.20,266.60,275.05,274.54,SHORT,275.00,274.54,274.54,true,0.46,0.17
DEVYANI,162.45,165.00,160.10,161.13,162.26,SHORT,162.45,162.26,162.26,true,0.19,0.12
GESHIP,1101.00,1112.30,1079.00,1084.60,1110.96,LONG,1101.00,1110.96,1110.96,true,9.96,0.90
INDHOTEL,741.80,749.95,739.10,747.85,745.95,LONG,741.80,745.95,745.95,true,4.15,0.56
LTF,270.50,279.95,269.90,279.95,270.74,SKIP,,,,,,
APLAPOLLO,1798.00,1807.90,1780.20,1797.00,1806.23,LONG,1798.00,1806.23,1806.23,true,8.23,0.46
SOLARINDS,13840.00,14195.00,13826.00,14168.00,13902.09,LONG,13840.00,13902.09,13902.09,true,62.09,0.45
