symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
VTL,408.25,409.80,406.80,409.05,403.75,SHORT,408.25,403.75,409.05,false,-0.80,-0.20
APLAPOLLO,1745.10,1767.50,1745.10,1746.00,1750.01,LONG,1745.10,1750.01,1750.01,true,4.91,0.28
TORNTPHARM,3571.00,3685.60,3561.00,3568.00,3578.94,LONG,3571.00,3578.94,3578.94,true,7.94,0.22
ZYDUSWELL,473.55,494.00,472.50,489.00,477.94,LONG,473.55,477.94,477.94,true,4.39,0.93
HONAUT,36345.00,36550.00,36345.00,36430.00,36339.64,SKIP,,,,,,
TIMKEN,2936.60,2975.00,2935.10,2972.00,2925.32,SHORT,2936.60,2925.32,2972.00,false,-35.40,-1.21
POLICYBZR,1646.00,1653.40,1633.10,1635.70,1645.17,SKIP,,,,,,
PFOCUS,169.00,171.50,164.70,170.50,169.23,LONG,169.00,169.23,169.23,true,0.23,0.14
AMBER,8300.00,8315.50,8080.00,8223.50,8262.99,SHORT,8300.00,8262.99,8262.99,true,37.01,0.45
AUROPHARMA,1101.10,1106.70,1098.00,1102.00,1104.92,LONG,1101.10,1104.92,1104.92,true,3.82,0.35
