symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ERIS,1397.00,1441.90,1383.90,1427.40,1390.73,SHORT,1397.00,1390.73,1390.73,true,6.27,0.45
TATACOMM,1779.40,1799.10,1761.80,1770.50,1763.48,SHORT,1779.40,1763.48,1763.48,true,15.92,0.89
GLENMARK,2196.40,2267.70,2186.20,2257.40,2191.57,SHORT,2196.40,2191.57,2191.57,true,4.83,0.22
TORNTPOWER,1438.00,1440.00,1428.00,1431.20,1432.34,SHORT,1438.00,1432.34,1432.34,true,5.66,0.39
PPLPHARMA,194.45,201.00,193.20,194.76,191.96,SHORT,194.45,191.96,194.76,false,-0.31,-0.16
ECLERX,1914.50,1964.40,1864.60,1954.40,1909.35,SHORT,1914.50,1909.35,1909.35,true,5.15,0.27
MARICO,884.90,884.90,871.50,878.55,876.15,SHORT,884.90,876.15,876.15,true,8.75,0.99
MEESHO,181.63,182.94,178.00,179.42,181.63,SKIP,,,,,,
SBILIFE,1895.00,1902.80,1880.40,1895.10,1881.62,SHORT,1895.00,1881.62,1881.62,true,13.38,0.71
ALKEM,5699.00,5711.50,5654.00,5671.50,5641.37,SHORT,5699.00,5641.37,5671.50,false,27.50,0.48
