symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
IPCALAB,1572.20,1590.40,1555.90,1559.70,1571.26,SKIP,,,,,,
EIDPARRY,862.00,865.50,846.00,846.30,852.16,SHORT,862.00,852.16,852.16,true,9.84,1.14
GODIGIT,305.00,319.00,304.00,315.55,302.89,SHORT,305.00,302.89,315.55,false,-10.55,-3.46
DMART,4430.00,4437.20,4371.00,4378.60,4410.32,SHORT,4430.00,4410.32,4410.32,true,19.68,0.44
GPIL,304.00,306.25,301.70,304.90,304.99,LONG,304.00,304.99,304.99,true,0.99,0.33
NTPCGREEN,108.52,109.90,107.52,108.81,108.00,SHORT,108.52,108.00,108.00,true,0.52,0.48
TRAVELFOOD,1252.90,1270.90,1235.00,1245.60,1255.74,LONG,1252.90,1255.74,1255.74,true,2.84,0.23
APARINDS,12478.00,12862.00,12423.00,12796.00,12522.50,LONG,12478.00,12522.50,12522.50,true,44.50,0.36
ASTRAL,1577.90,1597.80,1561.90,1574.30,1566.65,SHORT,1577.90,1566.65,1566.65,true,11.25,0.71
DCMSHRIRAM,1293.00,1306.40,1255.10,1259.20,1297.20,LONG,1293.00,1297.20,1297.20,true,4.20,0.32
