symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
SAPPHIRE,297.00,306.40,295.60,299.15,301.29,LONG,297.00,301.29,301.29,true,4.29,1.44
BLUEDART,6092.20,6092.20,5862.75,5959.65,6096.78,SKIP,,,,,,
RAMCOCEM,866.05,866.05,827.95,845.40,864.25,SHORT,866.05,864.25,864.25,true,1.80,0.21
RRKABEL,1138.25,1147.00,1104.05,1131.45,1144.91,LONG,1138.25,1144.91,1144.91,true,6.66,0.59
BHARTIARTL,1714.00,1724.10,1705.25,1717.75,1717.52,LONG,1714.00,1717.52,1717.52,true,3.52,0.21
LODHA,1174.70,1185.75,1135.20,1153.15,1176.86,LONG,1174.70,1176.86,1176.86,true,2.16,0.18
TBOTEK,1629.70,1637.95,1571.10,1602.50,1578.24,SHORT,1629.70,1578.24,1578.24,true,51.46,3.16
CGCL,165.70,165.90,160.61,161.50,165.33,SHORT,165.70,165.33,165.33,true,0.37,0.22
SUNDARMFIN,4501.50,4625.75,4375.20,4568.00,4492.55,SHORT,4501.50,4492.55,4492.55,true,8.95,0.20
BERGEPAINT,485.05,486.95,474.55,477.90,486.90,LONG,485.05,486.90,486.90,true,1.85,0.38
