symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
GODREJIND,1196.50,1199.00,1157.00,1158.70,1192.30,SHORT,1196.50,1192.30,1192.30,true,4.20,0.35
AEGISLOG,787.00,944.60,782.00,879.10,790.87,LONG,787.00,790.87,790.87,true,3.87,0.49
MAPMYINDIA,1640.10,1670.80,1625.50,1666.40,1630.20,SHORT,1640.10,1630.20,1630.20,true,9.90,0.60
ONESOURCE,1787.50,1810.10,1776.60,1807.10,1796.21,LONG,1787.50,1796.21,1796.21,true,8.71,0.49
USHAMART,453.00,463.80,450.00,462.60,456.00,LONG,453.00,456.00,456.00,true,3.00,0.66
APLAPOLLO,1740.00,1752.50,1723.80,1739.20,1709.66,SHORT,1740.00,1709.66,1739.20,false,0.80,0.05
TATACOMM,1613.20,1622.60,1599.20,1613.70,1603.70,SHORT,1613.20,1603.70,1603.70,true,9.50,0.59
MARICO,700.00,712.75,697.60,710.65,699.42,SKIP,,,,,,
RBLBANK,275.00,280.15,273.10,275.95,270.77,SHORT,275.00,270.77,275.95,false,-0.95,-0.35
NIVABUPA,83.48,83.70,80.87,81.12,82.24,SHORT,83.48,82.24,82.24,true,1.24,1.49
