symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
APLAPOLLO,1683.00,1697.50,1672.30,1678.60,1685.53,LONG,1683.00,1685.53,1685.53,true,2.53,0.15
GRANULES,545.05,546.75,519.85,525.00,541.75,SHORT,545.05,541.75,541.75,true,3.30,0.61
JSWDULUX,3395.00,3397.60,3375.00,3375.00,3376.41,SHORT,3395.00,3376.41,3376.41,true,18.59,0.55
ONESOURCE,1840.00,1840.00,1790.10,1797.80,1841.12,SKIP,,,,,,
ACUTAAS,1461.00,1466.40,1450.00,1460.00,1463.73,LONG,1461.00,1463.73,1463.73,true,2.73,0.19
JUBLINGREA,684.25,693.95,673.45,687.20,676.88,SHORT,684.25,676.88,676.88,true,7.37,1.08
PTCIL,14942.00,15400.00,14805.00,15170.00,15059.43,LONG,14942.00,15059.43,15059.43,true,117.43,0.79
GODIGIT,347.05,358.75,347.05,357.00,350.11,LONG,347.05,350.11,350.11,true,3.06,0.88
NATCOPHARM,884.25,884.25,861.50,864.65,881.14,SHORT,884.25,881.14,881.14,true,3.11,0.35
KALYANKJIL,511.50,513.75,504.05,505.05,512.47,LONG,511.50,512.47,512.47,true,0.97,0.19
