symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
LINDEINDIA,5500.00,6000.00,5400.00,5953.40,5898.65,LONG,5500.00,5898.65,5898.65,true,398.65,7.25
ANURAS,701.10,724.00,686.10,700.00,752.16,LONG,701.10,752.16,700.00,false,-1.10,-0.16
VTL,430.05,462.85,429.00,447.00,460.13,LONG,430.05,460.13,460.13,true,30.08,6.99
CRISIL,3980.00,4149.00,3973.60,4128.25,4221.39,LONG,3980.00,4221.39,4128.25,false,148.25,3.72
EIHOTEL,340.00,354.70,334.95,351.30,369.24,LONG,340.00,369.24,351.30,false,11.30,3.32
INDGN,505.00,550.20,505.00,531.70,563.10,LONG,505.00,563.10,531.70,false,26.70,5.29
SAPPHIRE,285.55,294.30,275.80,291.60,297.59,LONG,285.55,297.59,291.60,false,6.05,2.12
SBFC,82.00,89.50,82.00,88.55,92.85,LONG,82.00,92.85,88.55,false,6.55,7.99
STARHEALTH,335.00,348.20,327.30,344.95,345.20,LONG,335.00,345.20,345.20,true,10.20,3.04
WELSPUNLIV,117.50,119.40,104.80,117.82,127.51,LONG,117.50,127.51,117.82,false,0.32,0.27
