symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
OLECTRA,1479.20,1496.70,1451.50,1472.90,1482.02,LONG,1479.20,1482.02,1482.02,true,2.82,0.19
MAPMYINDIA,1775.00,1794.00,1773.00,1777.00,1785.57,LONG,1775.00,1785.57,1785.57,true,10.57,0.60
AUROPHARMA,1081.00,1113.00,1070.00,1083.70,1071.75,SHORT,1081.00,1071.75,1071.75,true,9.25,0.86
PTCIL,14185.00,14223.00,13650.00,13784.00,14139.52,SHORT,14185.00,14139.52,14139.52,true,45.48,0.32
SWIGGY,401.00,403.80,397.00,397.90,401.25,SKIP,,,,,,
ANURAS,1181.00,1197.00,1140.00,1155.00,1145.09,SHORT,1181.00,1145.09,1145.09,true,35.91,3.04
JKCEMENT,6990.00,7028.00,6940.00,6998.00,6968.42,SHORT,6990.00,6968.42,6968.42,true,21.58,0.31
AFFLE,1987.50,2005.00,1961.00,1966.70,1988.79,SKIP,,,,,,
IGL,206.31,207.33,203.35,204.08,206.49,SKIP,,,,,,
GODIGIT,358.20,360.45,354.00,355.95,361.49,LONG,358.20,361.49,355.95,false,-2.25,-0.63
