symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
SPLPETRO,512.30,533.00,507.55,526.20,503.51,SHORT,512.30,503.51,526.20,false,-13.90,-2.71
CANHLIFE,148.30,151.00,145.91,146.48,146.55,SHORT,148.30,146.55,146.55,true,1.75,1.18
HINDCOPPER,568.80,638.90,564.25,633.75,554.07,SHORT,568.80,554.07,633.75,false,-64.95,-11.42
IDEA,9.93,10.08,9.76,9.92,9.86,SHORT,9.93,9.86,9.86,true,0.07,0.70
IKS,1666.00,1669.70,1553.00,1588.00,1573.98,SHORT,1666.00,1573.98,1573.98,true,92.02,5.52
NIVABUPA,76.49,77.27,76.49,77.03,76.90,LONG,76.49,76.90,76.90,true,0.41,0.54
ULTRACEMCO,12387.00,12527.00,12310.00,12516.00,12664.21,LONG,12387.00,12664.21,12516.00,false,129.00,1.04
BHARTIARTL,1995.00,1995.00,1939.00,1960.70,1976.71,SHORT,1995.00,1976.71,1976.71,true,18.29,0.92
SAIL,157.00,157.45,152.90,155.56,152.85,SHORT,157.00,152.85,155.56,false,1.44,0.92
AIIL,522.60,523.30,493.00,500.10,510.54,SHORT,522.60,510.54,510.54,true,12.06,2.31
