symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CANHLIFE,146.51,151.80,146.51,148.20,149.74,LONG,146.51,149.74,149.74,true,3.23,2.20
NIVABUPA,77.40,80.18,76.72,79.74,78.37,LONG,77.40,78.37,78.37,true,0.97,1.25
SPLPETRO,588.00,590.00,568.00,581.70,580.75,SHORT,588.00,580.75,580.75,true,7.25,1.23
MSUMI,42.29,43.70,40.85,43.53,42.74,LONG,42.29,42.74,42.74,true,0.45,1.06
IDEA,10.78,10.88,10.41,10.85,10.90,LONG,10.78,10.90,10.85,false,0.07,0.65
BHARTIARTL,1936.10,1969.80,1926.50,1965.20,1950.77,LONG,1936.10,1950.77,1950.77,true,14.67,0.76
EMMVEE,192.35,194.35,188.26,193.80,190.97,SHORT,192.35,190.97,190.97,true,1.38,0.72
TVSMOTOR,3610.00,3653.90,3558.80,3645.00,3632.37,LONG,3610.00,3632.37,3632.37,true,22.37,0.62
NAUKRI,1250.00,1257.80,1211.00,1237.90,1258.41,LONG,1250.00,1258.41,1237.90,false,-12.10,-0.97
SARDAEN,471.00,489.30,467.00,488.75,480.14,LONG,471.00,480.14,480.14,true,9.14,1.94
