symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
NUVOCO,430.75,442.00,430.75,436.85,433.54,LONG,430.75,433.54,433.54,true,2.79,0.65
PFOCUS,154.10,163.00,151.10,162.88,150.32,SHORT,154.10,150.32,162.88,false,-8.78,-5.70
ANANDRATHI,1325.00,1345.00,1313.50,1319.00,2652.17,LONG,1325.00,2652.17,1319.00,false,-6.00,-0.45
AIIL,558.00,579.60,555.20,577.10,2771.92,LONG,558.00,2771.92,577.10,false,19.10,3.42
SPLPETRO,808.05,828.00,808.05,819.05,826.62,LONG,808.05,826.62,826.62,true,18.57,2.30
PARADEEP,228.00,231.70,223.02,226.89,225.72,SHORT,228.00,225.72,225.72,true,2.28,1.00
RBLBANK,265.25,267.00,262.95,266.30,262.31,SHORT,265.25,262.31,266.30,false,-1.05,-0.40
PGEL,789.30,796.65,783.70,791.25,787.22,SHORT,789.30,787.22,787.22,true,2.08,0.26
ONESOURCE,1851.00,1925.80,1826.10,1898.70,1886.96,LONG,1851.00,1886.96,1886.96,true,35.96,1.94
ACUTAAS,1334.00,1350.50,1305.30,1345.00,1312.31,SHORT,1334.00,1312.31,1312.31,true,21.69,1.63
