symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ZYDUSWELL,517.00,517.00,491.90,496.30,516.74,SKIP,,,,,,
STARHEALTH,450.00,454.95,447.80,448.40,450.42,SKIP,,,,,,
ADANIPOWER,148.20,170.25,147.30,170.25,698.61,LONG,148.20,698.61,170.25,false,22.05,14.88
JSL,781.55,791.50,770.00,786.20,773.55,SHORT,781.55,773.55,773.55,true,8.00,1.02
ATHERENERG,583.60,614.40,580.35,592.20,576.14,SHORT,583.60,576.14,592.20,false,-8.60,-1.47
CHENNPETRO,712.40,741.00,709.10,723.80,744.75,LONG,712.40,744.75,723.80,false,11.40,1.60
PTCIL,14942.00,15400.00,14805.00,15170.00,15059.43,LONG,14942.00,15059.43,15059.43,true,117.43,0.79
NIVABUPA,83.39,83.39,82.29,82.90,82.31,SHORT,83.39,82.31,82.31,true,1.08,1.30
ENDURANCE,2860.00,2905.00,2815.00,2854.60,2891.59,LONG,2860.00,2891.59,2891.59,true,31.59,1.10
GODIGIT,347.05,358.75,347.05,357.00,350.11,LONG,347.05,350.11,350.11,true,3.06,0.88
