symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
TTML,39.05,39.15,38.70,38.80,39.14,LONG,39.05,39.14,39.14,true,0.09,0.23
PFOCUS,283.95,286.40,279.20,280.85,285.29,LONG,283.95,285.29,285.29,true,1.34,0.47
CONCORDBIO,1424.60,1471.90,1421.10,1432.20,1414.72,SHORT,1424.60,1414.72,1432.20,false,-7.60,-0.53
CARBORUNIV,1145.00,1185.00,1103.90,1172.00,1116.84,SHORT,1145.00,1116.84,1116.84,true,28.16,2.46
NIVABUPA,85.75,86.38,84.61,85.49,86.12,LONG,85.75,86.12,86.12,true,0.37,0.43
JYOTICNC,795.00,808.65,789.55,805.55,794.36,SKIP,,,,,,
KIRLOSENG,2145.00,2148.20,2054.50,2101.70,2103.05,SHORT,2145.00,2103.05,2103.05,true,41.95,1.96
PPLPHARMA,214.79,217.85,212.98,214.40,215.23,LONG,214.79,215.23,215.23,true,0.44,0.20
RRKABEL,2763.00,2818.00,2738.00,2818.00,2763.50,SKIP,,,,,,
SONACOMS,808.45,821.00,798.00,800.05,820.74,LONG,808.45,820.74,820.74,true,12.29,1.52
