symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CANHLIFE,140.40,140.40,138.48,139.51,140.00,SHORT,140.40,140.00,140.00,true,0.40,0.28
IDEA,10.60,10.72,10.10,10.12,10.64,LONG,10.60,10.64,10.64,true,0.04,0.38
SARDAEN,487.55,491.10,461.50,463.60,486.79,SHORT,487.55,486.79,486.79,true,0.76,0.16
NETWEB,3420.10,3437.40,3219.10,3226.50,3558.71,LONG,3420.10,3558.71,3226.50,false,-193.60,-5.66
ULTRACEMCO,11980.00,12151.00,11800.00,11807.00,12338.64,LONG,11980.00,12338.64,11807.00,false,-173.00,-1.44
NIVABUPA,77.99,78.13,76.54,77.29,77.31,SHORT,77.99,77.31,77.31,true,0.68,0.87
NLCINDIA,253.00,257.90,250.65,253.00,256.75,LONG,253.00,256.75,256.75,true,3.75,1.48
ABLBL,110.10,120.12,110.10,113.21,115.69,LONG,110.10,115.69,115.69,true,5.59,5.08
ENDURANCE,2538.70,2540.80,2440.90,2472.10,2524.78,SHORT,2538.70,2524.78,2524.78,true,13.92,0.55
IGL,180.00,180.50,176.26,176.31,179.20,SHORT,180.00,179.20,179.20,true,0.80,0.44
