symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
MRPL,181.20,183.19,177.80,178.60,179.78,SHORT,181.20,179.78,179.78,true,1.42,0.78
IRB,21.69,21.69,20.22,20.64,21.24,SHORT,21.69,21.24,21.24,true,0.45,2.07
POWERGRID,294.90,295.60,287.30,295.05,287.25,SHORT,294.90,287.25,295.05,false,-0.15,-0.05
THELEELA,406.80,418.00,406.80,413.00,414.49,LONG,406.80,414.49,414.49,true,7.69,1.89
GODIGIT,315.00,321.95,313.45,320.45,317.35,LONG,315.00,317.35,317.35,true,2.35,0.75
PIRAMALFIN,1750.00,1761.20,1716.10,1723.70,1755.68,LONG,1750.00,1755.68,1755.68,true,5.68,0.32
HSCL,446.85,454.20,431.55,451.15,437.27,SHORT,446.85,437.27,437.27,true,9.58,2.14
PWL,89.02,94.28,88.24,92.95,88.69,SHORT,89.02,88.69,88.69,true,0.33,0.37
ATHERENERG,760.00,793.20,752.70,781.80,762.04,LONG,760.00,762.04,762.04,true,2.04,0.27
KPRMILL,830.70,846.95,821.95,840.70,823.90,SHORT,830.70,823.90,823.90,true,6.80,0.82
