symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
GALLANTT,327.95,348.65,315.50,335.40,325.51,SHORT,327.95,325.51,325.51,true,2.44,0.74
GODFRYPHLP,1996.00,2098.00,1886.00,1925.00,6213.06,LONG,1996.00,6213.06,1925.00,false,-71.00,-3.56
SAPPHIRE,316.80,333.60,316.75,327.25,316.86,SKIP,,,,,,
TBOTEK,1505.40,1583.35,1482.30,1492.05,1489.03,SHORT,1505.40,1489.03,1489.03,true,16.37,1.09
RRKABEL,1164.00,1179.75,1136.15,1154.40,1137.08,SHORT,1164.00,1137.08,1137.08,true,26.92,2.31
POLYMED,2201.75,2231.25,2155.35,2221.60,2188.49,SHORT,2201.75,2188.49,2188.49,true,13.26,0.60
MINDACORP,534.00,545.00,522.70,527.55,538.54,LONG,534.00,538.54,538.54,true,4.54,0.85
DCMSHRIRAM,1038.00,1048.05,991.55,1012.25,1027.84,SHORT,1038.00,1027.84,1027.84,true,10.16,0.98
BAJFINANCE,836.00,842.00,829.00,840.50,8398.68,LONG,836.00,8398.68,840.50,false,4.50,0.54
RAINBOW,1299.95,1329.90,1292.60,1325.00,1302.62,LONG,1299.95,1302.62,1302.62,true,2.67,0.21
