symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
GALLANTT,316.95,324.95,301.00,319.80,321.43,LONG,316.95,321.43,321.43,true,4.48,1.41
SAPPHIRE,298.10,310.80,291.75,296.50,304.34,LONG,298.10,304.34,304.34,true,6.24,2.09
BLUEDART,6265.00,6468.95,6060.00,6155.80,6370.81,LONG,6265.00,6370.81,6370.81,true,105.81,1.69
TBOTEK,1648.00,1653.20,1560.35,1618.40,1617.09,SHORT,1648.00,1617.09,1617.09,true,30.91,1.88
COHANCE,1070.00,1071.05,1043.40,1049.45,1086.64,LONG,1070.00,1086.64,1049.45,false,-20.55,-1.92
SPLPETRO,612.00,624.90,607.00,622.75,631.23,LONG,612.00,631.23,622.75,false,10.75,1.76
DCMSHRIRAM,1051.15,1070.00,1002.20,1066.80,1050.60,SKIP,,,,,,
WAAREEENER,2147.90,2215.00,2111.10,2191.70,2191.30,LONG,2147.90,2191.30,2191.30,true,43.40,2.02
MINDACORP,530.00,550.10,520.25,538.00,534.74,LONG,530.00,534.74,534.74,true,4.74,0.89
RRKABEL,1146.60,1163.95,1117.65,1146.50,1158.53,LONG,1146.60,1158.53,1158.53,true,11.93,1.04
