symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
MMTC,69.64,70.64,69.00,69.17,69.64,SKIP,,,,,,
ONESOURCE,2000.00,2031.40,1976.20,2020.00,2019.49,LONG,2000.00,2019.49,2019.49,true,19.49,0.97
PRESTIGE,1661.00,1663.20,1630.90,1651.20,1640.43,SHORT,1661.00,1640.43,1640.43,true,20.57,1.24
ESCORTS,3387.90,3397.90,3367.60,3381.00,3373.47,SHORT,3387.90,3373.47,3373.47,true,14.43,0.43
EMCURE,1243.00,1260.90,1237.00,1260.00,1243.12,SKIP,,,,,,
VMM,130.30,132.35,129.74,130.94,128.28,SHORT,130.30,128.28,130.94,false,-0.64,-0.49
RKFORGE,653.00,668.15,652.95,661.15,653.61,SKIP,,,,,,
CGPOWER,675.80,676.95,668.30,671.20,672.09,SHORT,675.80,672.09,672.09,true,3.71,0.55
ZENTEC,1957.50,1985.00,1949.20,1954.90,1943.14,SHORT,1957.50,1943.14,1954.90,false,2.60,0.13
ELECON,644.00,660.50,636.30,659.45,638.26,SHORT,644.00,638.26,638.26,true,5.74,0.89
