symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
NIACL,168.99,168.99,163.31,164.89,164.23,SHORT,168.99,164.23,164.23,true,4.76,2.82
CIEINDIA,461.80,465.00,446.25,455.55,463.89,LONG,461.80,463.89,463.89,true,2.09,0.45
HONASA,348.05,355.00,344.50,351.75,347.50,SHORT,348.05,347.50,347.50,true,0.55,0.16
APARINDS,12600.00,12799.00,12350.00,12735.00,12586.98,SHORT,12600.00,12586.98,12586.98,true,13.02,0.10
NAVINFLUOR,6979.00,6979.00,6818.50,6886.00,7030.01,LONG,6979.00,7030.01,6886.00,false,-93.00,-1.33
ACMESOLAR,285.00,287.15,278.60,283.00,286.57,LONG,285.00,286.57,286.57,true,1.57,0.55
EMCURE,1675.00,1680.50,1666.00,1677.60,1672.09,SHORT,1675.00,1672.09,1672.09,true,2.91,0.17
AFCONS,335.90,337.95,324.10,330.75,335.33,SHORT,335.90,335.33,335.33,true,0.57,0.17
GPIL,292.00,295.00,286.00,288.75,287.53,SHORT,292.00,287.53,287.53,true,4.47,1.53
IKS,1739.90,1763.80,1664.10,1667.60,1685.82,SHORT,1739.90,1685.82,1685.82,true,54.08,3.11
